2.929639e+002	2.332906e+004	7.592826e+003	1.130933e+004	2.960071e+004	3.669119e+004	2.332616e+004	7.597336e+003	1.135569e+004	2.969134e+004	3.676225e+004	
2.937425e+002	2.326742e+004	7.595958e+003	1.150462e+004	2.982795e+004	3.673469e+004	2.328441e+004	7.616000e+003	1.151593e+004	2.989240e+004	3.680235e+004	
2.945211e+002	2.313758e+004	7.605177e+003	1.166772e+004	3.000351e+004	3.676248e+004	2.318786e+004	7.602171e+003	1.171368e+004	3.009154e+004	3.683593e+004	
2.952997e+002	2.313663e+004	7.590496e+003	1.181706e+004	3.020370e+004	3.688166e+004	2.312364e+004	7.644610e+003	1.189536e+004	3.025306e+004	3.691434e+004	
2.960782e+002	2.307142e+004	7.633235e+003	1.201915e+004	3.036092e+004	3.691368e+004	2.306302e+004	7.675323e+003	1.207492e+004	3.047733e+004	3.694087e+004	
2.968567e+002	2.305675e+004	7.677353e+003	1.221771e+004	3.064872e+004	3.697538e+004	2.307614e+004	7.708919e+003	1.228599e+004	3.073735e+004	3.704793e+004	
2.976351e+002	2.302074e+004	7.701879e+003	1.241331e+004	3.085842e+004	3.709558e+004	2.303613e+004	7.749377e+003	1.243814e+004	3.093337e+004	3.714205e+004	
2.984135e+002	2.298394e+004	7.753261e+003	1.256575e+004	3.102197e+004	3.710125e+004	2.302282e+004	7.756768e+003	1.260690e+004	3.110990e+004	3.721359e+004	
2.991919e+002	2.291145e+004	7.742614e+003	1.273120e+004	3.117293e+004	3.712601e+004	2.291925e+004	7.796225e+003	1.276974e+004	3.126515e+004	3.721646e+004	
2.999702e+002	2.278006e+004	7.770120e+003	1.281043e+004	3.120865e+004	3.704391e+004	2.282704e+004	7.777135e+003	1.285528e+004	3.130287e+004	3.705980e+004	
3.007484e+002	2.260150e+004	7.712351e+003	1.290528e+004	3.120310e+004	3.683019e+004	2.256812e+004	7.739607e+003	1.292230e+004	3.126595e+004	3.690944e+004	
3.015266e+002	2.238657e+004	7.704309e+003	1.295991e+004	3.112194e+004	3.661639e+004	2.238238e+004	7.708919e+003	1.299925e+004	3.119299e+004	3.660540e+004	
3.023047e+002	2.212709e+004	7.627749e+003	1.295360e+004	3.091621e+004	3.625681e+004	2.212649e+004	7.653904e+003	1.298844e+004	3.104740e+004	3.626680e+004	
3.030829e+002	2.193172e+004	7.590622e+003	1.295005e+004	3.087029e+004	3.608347e+004	2.190823e+004	7.608259e+003	1.305956e+004	3.095193e+004	3.611085e+004	
3.038609e+002	2.184136e+004	7.577293e+003	1.310791e+004	3.098170e+004	3.604439e+004	2.187504e+004	7.578596e+003	1.315065e+004	3.110550e+004	3.612554e+004	
3.046390e+002	2.182669e+004	7.558278e+003	1.321103e+004	3.116328e+004	3.614466e+004	2.182579e+004	7.594354e+003	1.327699e+004	3.123493e+004	3.615395e+004	
3.054169e+002	2.177323e+004	7.566320e+003	1.329924e+004	3.132098e+004	3.622193e+004	2.178203e+004	7.613820e+003	1.336170e+004	3.134416e+004	3.624751e+004	
3.061949e+002	2.175862e+004	7.561585e+003	1.342943e+004	3.143027e+004	3.621371e+004	2.175452e+004	7.576417e+003	1.346707e+004	3.151021e+004	3.626258e+004	
3.069727e+002	2.173890e+004	7.560057e+003	1.359786e+004	3.165867e+004	3.637209e+004	2.175009e+004	7.581402e+003	1.363099e+004	3.165717e+004	3.641786e+004	
3.077506e+002	2.179755e+004	7.556324e+003	1.373205e+004	3.189026e+004	3.651138e+004	2.180905e+004	7.602822e+003	1.373275e+004	3.188686e+004	3.655245e+004	
3.085284e+002	2.182442e+004	7.599992e+003	1.386874e+004	3.215783e+004	3.675301e+004	2.187959e+004	7.609311e+003	1.388505e+004	3.222398e+004	3.673162e+004	
3.093062e+002	2.190416e+004	7.620409e+003	1.403094e+004	3.248705e+004	3.702172e+004	2.194534e+004	7.657988e+003	1.407948e+004	3.249055e+004	3.700313e+004	
3.100839e+002	2.197243e+004	7.651975e+003	1.421709e+004	3.275484e+004	3.722620e+004	2.198832e+004	7.690556e+003	1.424841e+004	3.288225e+004	3.732085e+004	
3.108615e+002	2.203088e+004	7.670288e+003	1.436637e+004	3.309306e+004	3.749583e+004	2.207326e+004	7.685119e+003	1.441841e+004	3.317590e+004	3.754260e+004	
3.116391e+002	2.216380e+004	7.691608e+003	1.455648e+004	3.339201e+004	3.781693e+004	2.214521e+004	7.699826e+003	1.459521e+004	3.350303e+004	3.779084e+004	
3.124167e+002	2.223344e+004	7.708618e+003	1.476529e+004	3.378220e+004	3.807616e+004	2.223444e+004	7.744592e+003	1.477620e+004	3.383736e+004	3.807846e+004	
3.131942e+002	2.227712e+004	7.713529e+003	1.486446e+004	3.405840e+004	3.828975e+004	2.226733e+004	7.739783e+003	1.489108e+004	3.412755e+004	3.835042e+004	
3.139717e+002	2.230356e+004	7.728509e+003	1.500509e+004	3.432625e+004	3.848480e+004	2.232015e+004	7.744442e+003	1.503191e+004	3.438751e+004	3.851109e+004	
3.147491e+002	2.233602e+004	7.702029e+003	1.514035e+004	3.453798e+004	3.863041e+004	2.231033e+004	7.718163e+003	1.517347e+004	3.455477e+004	3.863790e+004	
3.155265e+002	2.230164e+004	7.718964e+003	1.524041e+004	3.479610e+004	3.873136e+004	2.234032e+004	7.709044e+003	1.531555e+004	3.481788e+004	3.876114e+004	
3.163038e+002	2.227800e+004	7.671415e+003	1.536152e+004	3.495814e+004	3.889803e+004	2.233017e+004	7.685545e+003	1.539934e+004	3.498292e+004	3.888114e+004	
3.170811e+002	2.225043e+004	7.632659e+003	1.542558e+004	3.504340e+004	3.891674e+004	2.226083e+004	7.638672e+003	1.546720e+004	3.508517e+004	3.890905e+004	
3.178584e+002	2.214591e+004	7.568149e+003	1.548093e+004	3.510319e+004	3.891607e+004	2.216140e+004	7.569251e+003	1.545702e+004	3.513527e+004	3.887399e+004	
3.186356e+002	2.200512e+004	7.482518e+003	1.542626e+004	3.503788e+004	3.871102e+004	2.194084e+004	7.472096e+003	1.543506e+004	3.505877e+004	3.870562e+004	
3.194128e+002	2.176091e+004	7.380901e+003	1.537073e+004	3.488699e+004	3.847403e+004	2.174972e+004	7.386313e+003	1.539634e+004	3.493185e+004	3.846984e+004	
3.201899e+002	2.153708e+004	7.249594e+003	1.530957e+004	3.475126e+004	3.822034e+004	2.154497e+004	7.279959e+003	1.534099e+004	3.470279e+004	3.818056e+004	
3.209669e+002	2.125772e+004	7.152232e+003	1.519376e+004	3.447570e+004	3.791995e+004	2.128652e+004	7.146920e+003	1.519836e+004	3.449639e+004	3.787907e+004	
3.217440e+002	2.103697e+004	7.008591e+003	1.512209e+004	3.430999e+004	3.762488e+004	2.103667e+004	7.041363e+003	1.513039e+004	3.432158e+004	3.760159e+004	
3.225209e+002	2.078122e+004	6.908643e+003	1.502291e+004	3.413369e+004	3.732392e+004	2.082701e+004	6.923477e+003	1.504032e+004	3.411011e+004	3.732372e+004	
3.232979e+002	2.053139e+004	6.792082e+003	1.493195e+004	3.392325e+004	3.707357e+004	2.058748e+004	6.797996e+003	1.496157e+004	3.390636e+004	3.698992e+004	
3.240748e+002	2.034201e+004	6.689524e+003	1.487439e+004	3.374355e+004	3.680090e+004	2.036860e+004	6.687420e+003	1.487809e+004	3.372077e+004	3.678611e+004	
3.248516e+002	2.014298e+004	6.592227e+003	1.480567e+004	3.358589e+004	3.657916e+004	2.016677e+004	6.583708e+003	1.480937e+004	3.359768e+004	3.656327e+004	
3.256284e+002	1.999391e+004	6.474757e+003	1.474263e+004	3.356970e+004	3.638688e+004	2.000221e+004	6.477764e+003	1.473633e+004	3.345349e+004	3.640947e+004	
3.264052e+002	1.982044e+004	6.393669e+003	1.469600e+004	3.340073e+004	3.624597e+004	1.981424e+004	6.400986e+003	1.470731e+004	3.338324e+004	3.620030e+004	
3.271819e+002	1.963037e+004	6.298948e+003	1.464446e+004	3.328841e+004	3.606378e+004	1.967766e+004	6.291531e+003	1.464196e+004	3.331439e+004	3.601431e+004	
3.279585e+002	1.952993e+004	6.233645e+003	1.464652e+004	3.325389e+004	3.598078e+004	1.952303e+004	6.208585e+003	1.463711e+004	3.325559e+004	3.591303e+004	
3.287351e+002	1.944062e+004	6.149922e+003	1.462698e+004	3.330772e+004	3.599255e+004	1.948051e+004	6.169067e+003	1.468021e+004	3.332501e+004	3.592370e+004	
3.295117e+002	1.937108e+004	6.085619e+003	1.466786e+004	3.336044e+004	3.596862e+004	1.939337e+004	6.092736e+003	1.468167e+004	3.338462e+004	3.592575e+004	
3.302882e+002	1.932873e+004	6.053693e+003	1.469693e+004	3.347800e+004	3.603533e+004	1.935003e+004	6.037655e+003	1.470623e+004	3.346031e+004	3.595508e+004	
3.310647e+002	1.930721e+004	6.006355e+003	1.476264e+004	3.363266e+004	3.615273e+004	1.933280e+004	6.008560e+003	1.476084e+004	3.361097e+004	3.607178e+004	
3.318411e+002	1.929078e+004	5.933254e+003	1.478723e+004	3.373466e+004	3.620347e+004	1.932528e+004	5.953703e+003	1.481956e+004	3.372697e+004	3.615330e+004	
3.326175e+002	1.925756e+004	5.907968e+003	1.484825e+004	3.395167e+004	3.631328e+004	1.929066e+004	5.923004e+003	1.487076e+004	3.392789e+004	3.629009e+004	
3.333938e+002	1.925366e+004	5.857847e+003	1.495261e+004	3.410277e+004	3.648897e+004	1.932875e+004	5.871580e+003	1.495752e+004	3.413005e+004	3.649357e+004	
3.341701e+002	1.934613e+004	5.837873e+003	1.500082e+004	3.433108e+004	3.666953e+004	1.936792e+004	5.830355e+003	1.503224e+004	3.433098e+004	3.658758e+004	
3.349464e+002	1.930903e+004	5.784544e+003	1.508717e+004	3.454682e+004	3.673629e+004	1.936033e+004	5.793766e+003	1.507766e+004	3.449886e+004	3.674059e+004	
3.357226e+002	1.936315e+004	5.750286e+003	1.516934e+004	3.477319e+004	3.697518e+004	1.939425e+004	5.762315e+003	1.516714e+004	3.472063e+004	3.689442e+004	
3.364987e+002	1.935955e+004	5.726928e+003	1.525449e+004	3.493937e+004	3.716446e+004	1.942674e+004	5.727329e+003	1.527830e+004	3.491269e+004	3.708751e+004	
3.372749e+002	1.944102e+004	5.698333e+003	1.535232e+004	3.517849e+004	3.736103e+004	1.946381e+004	5.695928e+003	1.532780e+004	3.515470e+004	3.727747e+004	
3.380509e+002	1.945039e+004	5.645780e+003	1.540882e+004	3.541870e+004	3.751582e+004	1.948669e+004	5.653298e+003	1.544884e+004	3.536364e+004	3.747894e+004	
3.388270e+002	1.950453e+004	5.618262e+003	1.549812e+004	3.562232e+004	3.774004e+004	1.954003e+004	5.609641e+003	1.550152e+004	3.563621e+004	3.764130e+004	
3.396029e+002	1.953383e+004	5.583978e+003	1.558606e+004	3.589854e+004	3.794443e+004	1.957793e+004	5.587687e+003	1.560928e+004	3.581729e+004	3.788127e+004	
3.403789e+002	1.959607e+004	5.557863e+003	1.571648e+004	3.614433e+004	3.813828e+004	1.964097e+004	5.564680e+003	1.570477e+004	3.608257e+004	3.812829e+004	
3.411548e+002	1.967636e+004	5.540620e+003	1.578051e+004	3.641067e+004	3.839555e+004	1.970086e+004	5.534906e+003	1.577020e+004	3.638388e+004	3.829310e+004	
3.419306e+002	1.969848e+004	5.499243e+003	1.588718e+004	3.664675e+004	3.866534e+004	1.974488e+004	5.486010e+003	1.584746e+004	3.659338e+004	3.850642e+004	
3.427064e+002	1.978519e+004	5.476711e+003	1.596344e+004	3.692580e+004	3.884328e+004	1.978509e+004	5.472100e+003	1.600826e+004	3.685364e+004	3.878920e+004	
3.434821e+002	1.979742e+004	5.428417e+003	1.605630e+004	3.713501e+004	3.900193e+004	1.984701e+004	5.438141e+003	1.606231e+004	3.710233e+004	3.896055e+004	
3.442578e+002	1.984866e+004	5.393579e+003	1.611888e+004	3.737742e+004	3.923947e+004	1.991875e+004	5.405209e+003	1.609107e+004	3.731605e+004	3.921838e+004	
3.450335e+002	1.990897e+004	5.349294e+003	1.616822e+004	3.757933e+004	3.942042e+004	1.993157e+004	5.352301e+003	1.620034e+004	3.754835e+004	3.934935e+004	
3.458091e+002	1.992030e+004	5.316737e+003	1.625218e+004	3.776755e+004	3.964455e+004	1.997969e+004	5.315835e+003	1.621086e+004	3.769160e+004	3.952490e+004	
3.465847e+002	1.998851e+004	5.259117e+003	1.630803e+004	3.787822e+004	3.981140e+004	2.000041e+004	5.267639e+003	1.628952e+004	3.790401e+004	3.969435e+004	
3.473602e+002	2.001905e+004	5.226885e+003	1.630097e+004	3.808096e+004	3.995839e+004	2.004625e+004	5.219767e+003	1.629347e+004	3.806787e+004	3.987562e+004	
3.481357e+002	2.004310e+004	5.173099e+003	1.634254e+004	3.823553e+004	4.013337e+004	2.008149e+004	5.182423e+003	1.635954e+004	3.823773e+004	4.002561e+004	
3.489111e+002	2.008291e+004	5.125002e+003	1.638128e+004	3.843645e+004	4.033512e+004	2.010151e+004	5.138537e+003	1.637027e+004	3.833480e+004	4.018648e+004	
3.496865e+002	2.010179e+004	5.088384e+003	1.640626e+004	3.855607e+004	4.047714e+004	2.013138e+004	5.082369e+003	1.641787e+004	3.855277e+004	4.039417e+004	
3.504619e+002	2.016845e+004	5.027704e+003	1.642214e+004	3.873976e+004	4.062426e+004	2.022464e+004	5.044648e+003	1.642194e+004	3.868148e+004	4.055229e+004	
3.512372e+002	2.019387e+004	4.988328e+003	1.644337e+004	3.890670e+004	4.080572e+004	2.021866e+004	5.002465e+003	1.645198e+004	3.881584e+004	4.073355e+004	
3.520124e+002	2.021921e+004	4.921908e+003	1.642892e+004	3.901560e+004	4.092174e+004	2.029730e+004	4.930931e+003	1.644052e+004	3.892824e+004	4.086126e+004	
3.527876e+002	2.030522e+004	4.860675e+003	1.645255e+004	3.917455e+004	4.110850e+004	2.033981e+004	4.872505e+003	1.648466e+004	3.912378e+004	4.103552e+004	
3.535628e+002	2.032096e+004	4.823328e+003	1.644550e+004	3.930454e+004	4.125950e+004	2.036145e+004	4.817513e+003	1.646951e+004	3.927316e+004	4.122971e+004	
3.543379e+002	2.037690e+004	4.775454e+003	1.650337e+004	3.947392e+004	4.150328e+004	2.043299e+004	4.779164e+003	1.646906e+004	3.939815e+004	4.139431e+004	
3.551129e+002	2.042019e+004	4.699356e+003	1.644485e+004	3.964334e+004	4.166143e+004	2.045448e+004	4.711588e+003	1.647566e+004	3.952959e+004	4.152447e+004	
3.558880e+002	2.047083e+004	4.644563e+003	1.646581e+004	3.977834e+004	4.185993e+004	2.051382e+004	4.657196e+003	1.647371e+004	3.968438e+004	4.178455e+004	
3.566629e+002	2.050100e+004	4.587689e+003	1.647989e+004	3.993545e+004	4.204775e+004	2.057078e+004	4.584781e+003	1.647849e+004	3.984739e+004	4.196448e+004	
3.574379e+002	2.057125e+004	4.531717e+003	1.645945e+004	4.004268e+004	4.215310e+004	2.061994e+004	4.508656e+003	1.646345e+004	3.998500e+004	4.210721e+004	
3.582128e+002	2.062551e+004	4.459902e+003	1.645553e+004	4.019060e+004	4.234953e+004	2.067970e+004	4.447871e+003	1.643242e+004	4.012243e+004	4.229554e+004	
3.589876e+002	2.063659e+004	4.363221e+003	1.644670e+004	4.029554e+004	4.251867e+004	2.067288e+004	4.377158e+003	1.641399e+004	4.020837e+004	4.244709e+004	
3.597624e+002	2.069042e+004	4.282256e+003	1.644175e+004	4.046142e+004	4.270968e+004	2.072141e+004	4.279950e+003	1.643725e+004	4.039395e+004	4.264429e+004	
3.605371e+002	2.069720e+004	4.213146e+003	1.645313e+004	4.061054e+004	4.293881e+004	2.077108e+004	4.216254e+003	1.641171e+004	4.062634e+004	4.281013e+004	
3.613119e+002	2.072489e+004	4.127015e+003	1.643822e+004	4.079358e+004	4.307398e+004	2.079187e+004	4.122804e+003	1.645243e+004	4.073210e+004	4.297640e+004	
3.620865e+002	2.074588e+004	4.022032e+003	1.638650e+004	4.091424e+004	4.320576e+004	2.077967e+004	4.039780e+003	1.640621e+004	4.084456e+004	4.314267e+004	
